,DATE,PRCP,TAVG,QHSJ,count
21198,2009-10-14,0.0,18.2,10/14/2009,2.0
21199,2009-10-15,0.0,17.7,10/15/2009,1.0
21200,2009-10-16,0.0,19.6,0,0.0
21201,2009-10-17,0.0,19.2,10/17/2009,1.0
21202,2009-10-18,0.0,18.1,0,0.0
21203,2009-10-19,0.0,18.7,10/19/2009,1.0
21204,2009-10-20,0.0,17.5,10/20/2009,3.0
21205,2009-10-21,0.0,20.4,10/21/2009,1.0
21206,2009-10-22,0.0,21.1,10/22/2009,1.0
21207,2009-10-23,0.0,20.1,10/23/2009,1.0
21208,2009-10-24,0.0,20.2,0,0.0
21209,2009-10-25,0.0,18.4,10/25/2009,2.0
21210,2009-10-26,0.0,18.0,10/26/2009,1.0
21211,2009-10-27,0.0,18.9,10/27/2009,1.0
21212,2009-10-28,0.0,19.7,10/28/2009,3.0
21213,2009-10-29,0.0,20.6,0,0.0
21214,2009-10-30,0.2,22.0,10/30/2009,2.0
21215,2009-10-31,0.0,21.4,0,0.0
21216,2009-11-01,5.2,14.0,11/01/2009,1.0
21217,2009-11-02,0.0,8.0,0,0.0
21218,2009-11-03,0.0,6.4,11/03/2009,1.0
21219,2009-11-04,0.0,11.7,11/04/2009,2.0
21220,2009-11-05,0.0,14.6,11/05/2009,2.0
21221,2009-11-06,0.0,16.7,11/06/2009,1.0
21222,2009-11-07,0.0,18.8,11/07/2009,1.0
21223,2009-11-08,0.0,20.2,11/08/2009,2.0
21224,2009-11-09,11.9,18.7,0,0.0
21225,2009-11-10,37.3,10.7,0,0.0
21226,2009-11-11,1.8,8.6,11/11/2009,1.0
21227,2009-11-12,11.8,8.3,0,0.0
21228,2009-11-13,3.3,3.7,11/13/2009,1.0
21229,2009-11-14,0.0,5.4,0,0.0
21230,2009-11-15,3.5,5.5,11/15/2009,1.0
21231,2009-11-16,30.1,0.4,11/16/2009,1.0
21232,2009-11-17,3.2,0.1,11/17/2009,2.0
21233,2009-11-18,0.0,0.7,11/18/2009,1.0
21234,2009-11-19,0.0,3.9,11/19/2009,1.0
21235,2009-11-20,0.0,5.2,0,0.0
21236,2009-11-21,0.0,5.6,11/21/2009,3.0
21237,2009-11-22,0.0,6.2,0,0.0
21238,2009-11-23,0.0,8.6,0,0.0
21239,2009-11-24,0.0,10.8,11/24/2009,4.0
21240,2009-11-25,0.0,11.1,0,0.0
21241,2009-11-26,0.0,9.8,0,0.0
21242,2009-11-27,0.4,9.2,11/27/2009,1.0
21243,2009-11-28,4.3,6.1,0,0.0
21244,2009-11-29,0.9,3.8,11/29/2009,2.0
21245,2009-11-30,0.0,4.5,11/30/2009,2.0
21246,2009-12-01,0.0,5.4,12/01/2009,1.0
21247,2009-12-02,0.0,5.2,0,0.0
21248,2009-12-03,0.0,5.3,0,0.0
21249,2009-12-04,0.0,6.2,12/04/2009,1.0
21250,2009-12-05,0.0,5.3,0,0.0
21251,2009-12-06,0.0,5.5,0,0.0
21252,2009-12-07,0.0,8.7,0,0.0
21253,2009-12-08,5.9,9.6,12/08/2009,2.0
21254,2009-12-09,1.8,8.1,0,0.0
21255,2009-12-10,8.3,8.7,0,0.0
21256,2009-12-11,0.0,9.0,0,0.0
21257,2009-12-12,11.3,8.6,0,0.0
21258,2009-12-13,11.6,5.0,12/13/2009,1.0
21259,2009-12-14,2.5,6.1,0,0.0
21260,2009-12-15,37.0,3.7,12/15/2009,2.0
21261,2009-12-16,0.0,3.1,12/16/2009,1.0
21262,2009-12-17,0.0,3.4,12/17/2009,1.0
21263,2009-12-18,0.0,0.7,0,0.0
21264,2009-12-19,0.0,-0.2,12/19/2009,1.0
21265,2009-12-20,0.0,0.5,12/20/2009,2.0
21266,2009-12-21,0.0,-0.1,12/21/2009,1.0
21267,2009-12-22,0.0,3.7,12/22/2009,3.0
21268,2009-12-23,0.0,6.6,0,0.0
21269,2009-12-24,0.0,10.2,12/24/2009,1.0
21270,2009-12-25,0.0,6.2,0,0.0
21271,2009-12-26,0.0,0.4,0,0.0
21272,2009-12-27,0.0,-0.2,12/27/2009,1.0
21273,2009-12-28,0.0,-0.9,0,0.0
21274,2009-12-29,0.0,2.1,0,0.0
21275,2009-12-30,0.0,3.6,12/30/2009,1.0
21276,2009-12-31,0.0,0.8,12/31/2009,6.0
21277,2010-01-01,0.0,3.6,01/01/2010,2.0
21278,2010-01-02,0.0,6.2,01/02/2010,3.0
21279,2010-01-03,0.0,5.1,0,0.0
21280,2010-01-04,0.0,3.3,01/04/2010,3.0
21281,2010-01-05,0.0,-2.0,01/05/2010,1.0
21282,2010-01-06,0.0,-0.7,01/06/2010,1.0
21283,2010-01-07,0.0,-1.3,01/07/2010,1.0
21284,2010-01-08,0.0,1.0,0,0.0
21285,2010-01-09,0.0,3.2,0,0.0
21286,2010-01-10,2.5,2.0,01/10/2010,2.0
21287,2010-01-11,0.0,0.6,01/11/2010,2.0
21288,2010-01-12,0.0,0.4,01/12/2010,2.0
21289,2010-01-13,0.0,-2.7,01/13/2010,3.0
21290,2010-01-14,0.0,0.9,0,0.0
21291,2010-01-15,0.0,3.4,01/15/2010,3.0
21292,2010-01-16,0.0,3.4,01/16/2010,1.0
21293,2010-01-17,0.0,4.9,01/17/2010,1.0
21294,2010-01-18,0.0,8.0,01/18/2010,3.0
21295,2010-01-19,0.0,11.4,01/19/2010,1.0
21296,2010-01-20,0.0,12.3,01/20/2010,2.0
21297,2010-01-21,1.5,1.3,01/21/2010,3.0
21298,2010-01-22,0.0,1.0,01/22/2010,1.0
21299,2010-01-23,0.0,2.6,01/23/2010,1.0
21300,2010-01-24,0.7,2.9,01/24/2010,5.0
21301,2010-01-25,1.0,4.4,01/25/2010,2.0
21302,2010-01-26,0.0,2.8,01/26/2010,2.0
21303,2010-01-27,3.0,6.0,01/27/2010,2.0
21304,2010-01-28,0.0,5.9,01/28/2010,1.0
21305,2010-01-29,0.0,6.4,01/29/2010,1.0
21306,2010-01-30,0.9,8.1,01/30/2010,1.0
21307,2010-01-31,9.2,8.2,01/31/2010,1.0
21308,2010-02-01,2.8,5.8,0,0.0
21309,2010-02-02,0.0,4.3,0,0.0
21310,2010-02-03,0.0,4.7,02/03/2010,4.0
21311,2010-02-04,0.0,5.3,02/04/2010,3.0
21312,2010-02-05,0.0,6.0,02/05/2010,2.0
21313,2010-02-06,1.3,6.1,02/06/2010,1.0
21314,2010-02-07,1.4,7.1,02/07/2010,1.0
21315,2010-02-08,0.0,10.2,02/08/2010,2.0
21316,2010-02-09,33.9,10.1,0,0.0
21317,2010-02-10,15.5,4.5,02/10/2010,3.0
21318,2010-02-11,36.4,-1.2,02/11/2010,2.0
21319,2010-02-12,0.0,-2.7,0,0.0
21320,2010-02-13,0.0,-1.4,02/13/2010,1.0
21321,2010-02-14,12.8,0.4,02/14/2010,2.0
21322,2010-02-15,0.0,1.3,02/15/2010,1.0
21323,2010-02-16,0.5,-0.1,02/16/2010,1.0
21324,2010-02-17,0.0,1.5,02/17/2010,1.0
21325,2010-02-18,0.0,2.3,02/18/2010,4.0
21326,2010-02-19,0.0,4.0,02/19/2010,1.0
21327,2010-02-20,0.0,6.4,02/20/2010,1.0
21328,2010-02-21,0.0,9.6,02/21/2010,2.0
21329,2010-02-22,0.0,12.4,0,0.0
21330,2010-02-23,0.0,13.2,0,0.0
21331,2010-02-24,0.0,16.2,02/24/2010,1.0
21332,2010-02-25,0.0,15.8,02/25/2010,1.0
21333,2010-02-26,9.5,7.3,02/26/2010,2.0
21334,2010-02-27,1.5,7.2,0,0.0
21335,2010-02-28,0.0,10.3,02/28/2010,3.0
21336,2010-03-01,7.5,6.1,03/01/2010,1.0
21337,2010-03-02,2.6,4.4,0,0.0
21338,2010-03-03,22.7,4.2,03/03/2010,1.0
21339,2010-03-04,1.2,5.2,03/04/2010,1.0
21340,2010-03-05,17.8,5.5,0,0.0
21341,2010-03-06,6.9,2.1,03/06/2010,2.0
21342,2010-03-07,0.0,2.7,0,0.0
21343,2010-03-08,2.7,1.9,0,0.0
21344,2010-03-09,5.7,0.0,03/09/2010,1.0
21345,2010-03-10,0.0,2.1,03/10/2010,1.0
21346,2010-03-11,0.0,6.6,0,0.0
21347,2010-03-12,0.0,13.8,03/12/2010,3.0
21348,2010-03-13,0.0,10.6,0,0.0
21349,2010-03-14,1.6,10.9,03/14/2010,1.0
21350,2010-03-15,1.1,10.0,03/15/2010,2.0
21351,2010-03-16,0.0,10.3,0,0.0
21352,2010-03-17,0.0,12.5,03/17/2010,4.0
21353,2010-03-18,0.0,8.2,03/18/2010,1.0
21354,2010-03-19,0.0,17.1,03/19/2010,4.0
21355,2010-03-20,0.0,18.2,03/20/2010,3.0
21356,2010-03-21,0.0,12.0,03/21/2010,2.0
21357,2010-03-22,0.0,12.4,03/22/2010,2.0
21358,2010-03-23,40.2,7.5,03/23/2010,1.0
21359,2010-03-24,6.1,6.2,03/24/2010,3.0
21360,2010-03-25,0.3,8.2,0,0.0
21361,2010-03-26,0.0,7.1,03/26/2010,2.0
21362,2010-03-27,0.0,9.7,03/27/2010,1.0
21363,2010-03-28,0.0,12.9,0,0.0
21364,2010-03-29,0.0,11.5,0,0.0
21365,2010-03-30,0.4,11.2,03/30/2010,3.0
21366,2010-03-31,1.0,14.4,03/31/2010,1.0
21367,2010-04-01,70.5,11.7,0,0.0
21368,2010-04-02,0.0,10.5,04/02/2010,1.0
21369,2010-04-03,0.0,11.4,04/03/2010,2.0
21370,2010-04-04,0.0,12.9,04/04/2010,3.0
21371,2010-04-05,0.0,16.2,0,0.0
21372,2010-04-06,0.0,12.5,04/06/2010,1.0
21373,2010-04-07,0.0,9.9,04/07/2010,1.0
21374,2010-04-08,0.0,9.0,04/08/2010,1.0
21375,2010-04-09,0.0,11.7,0,0.0
21376,2010-04-10,0.0,14.0,0,0.0
21377,2010-04-11,30.8,11.0,04/11/2010,2.0
21378,2010-04-12,1.0,11.4,0,0.0
21379,2010-04-13,11.2,9.5,04/13/2010,2.0
21380,2010-04-14,6.5,5.7,04/14/2010,3.0
21381,2010-04-15,0.0,6.5,0,0.0
21382,2010-04-16,0.0,9.5,04/16/2010,2.0
21383,2010-04-17,0.0,13.9,0,0.0
21384,2010-04-18,5.4,13.7,0,0.0
21385,2010-04-19,21.3,17.1,0,0.0
21386,2010-04-20,3.3,16.2,04/20/2010,1.0
21387,2010-04-21,38.6,12.6,0,0.0
21388,2010-04-22,1.6,12.9,04/22/2010,1.0
21389,2010-04-23,0.0,15.4,04/23/2010,1.0
21390,2010-04-24,0.0,14.8,04/24/2010,1.0
21391,2010-04-25,0.2,14.0,04/25/2010,1.0
21392,2010-04-26,6.8,15.7,04/26/2010,1.0
21393,2010-04-27,0.0,16.4,04/27/2010,4.0
21394,2010-04-28,0.7,15.0,04/28/2010,1.0
21395,2010-04-29,0.0,15.0,04/29/2010,3.0
21396,2010-04-30,0.0,18.1,04/30/2010,3.0
21397,2010-05-01,0.0,20.5,05/01/2010,2.0
21398,2010-05-02,0.0,24.1,05/02/2010,2.0
21399,2010-05-03,0.0,25.9,05/03/2010,6.0
21400,2010-05-04,0.0,24.3,0,0.0
21401,2010-05-05,6.7,21.6,05/05/2010,1.0
21402,2010-05-06,0.0,22.1,05/06/2010,1.0
21403,2010-05-07,0.0,20.0,05/07/2010,2.0
21404,2010-05-08,0.7,18.4,05/08/2010,1.0
21405,2010-05-09,0.8,14.6,05/09/2010,2.0
21406,2010-05-10,0.0,18.1,0,0.0
21407,2010-05-11,0.0,20.7,05/11/2010,3.0
21408,2010-05-12,0.0,21.9,0,0.0
21409,2010-05-13,0.0,18.6,05/13/2010,1.0
21410,2010-05-14,0.0,16.2,0,0.0
21411,2010-05-15,0.0,18.3,05/15/2010,1.0
21412,2010-05-16,0.0,20.7,0,0.0
21413,2010-05-17,9.5,22.1,05/17/2010,2.0
21414,2010-05-18,0.7,21.3,05/18/2010,2.0
21415,2010-05-19,0.0,22.8,0,0.0
21416,2010-05-20,0.0,23.7,05/20/2010,2.0
21417,2010-05-21,9.4,21.4,05/21/2010,2.0
21418,2010-05-22,24.4,19.0,0,0.0
21419,2010-05-23,2.5,17.2,0,0.0
21420,2010-05-24,0.0,23.5,0,0.0
21421,2010-05-25,0.0,24.4,0,0.0
21422,2010-05-26,0.0,23.6,05/26/2010,3.0
21423,2010-05-27,0.0,24.3,05/27/2010,1.0
21424,2010-05-28,1.4,19.8,05/28/2010,1.0
21425,2010-05-29,0.0,20.8,0,0.0
21426,2010-05-30,0.0,22.2,0,0.0
21427,2010-05-31,0.0,22.4,05/31/2010,3.0
21428,2010-06-01,0.0,21.3,06/01/2010,3.0
21429,2010-06-02,0.0,21.3,06/02/2010,1.0
21430,2010-06-03,0.0,20.5,06/03/2010,1.0
21431,2010-06-04,3.4,21.4,06/04/2010,1.0
21432,2010-06-05,12.0,22.3,06/05/2010,1.0
21433,2010-06-06,0.0,23.2,06/06/2010,2.0
21434,2010-06-07,0.0,23.6,06/07/2010,4.0
21435,2010-06-08,2.3,21.3,0,0.0
21436,2010-06-09,40.2,18.4,06/09/2010,1.0
21437,2010-06-10,1.8,19.4,06/10/2010,2.0
21438,2010-06-11,0.0,21.4,06/11/2010,1.0
21439,2010-06-12,0.0,23.9,06/12/2010,2.0
21440,2010-06-13,0.0,25.1,06/13/2010,1.0
21441,2010-06-14,0.0,24.7,0,0.0
21442,2010-06-15,0.0,25.6,0,0.0
21443,2010-06-16,0.0,26.8,0,0.0
21444,2010-06-17,0.0,27.2,06/17/2010,1.0
21445,2010-06-18,0.0,29.0,06/18/2010,2.0
21446,2010-06-19,0.0,29.8,06/19/2010,3.0
21447,2010-06-20,0.0,27.2,06/20/2010,2.0
21448,2010-06-21,0.0,26.3,06/21/2010,1.0
21449,2010-06-22,0.0,27.4,06/22/2010,1.0
21450,2010-06-23,0.0,28.4,06/23/2010,1.0
21451,2010-06-24,0.0,26.2,06/24/2010,1.0
21452,2010-06-25,0.0,25.6,06/25/2010,3.0
21453,2010-06-26,0.0,25.1,06/26/2010,4.0
21454,2010-06-27,0.0,26.7,06/27/2010,3.0
21455,2010-06-28,0.0,27.3,06/28/2010,1.0
21456,2010-06-29,2.4,27.9,06/29/2010,2.0
21457,2010-06-30,0.0,30.1,0,0.0
21458,2010-07-01,0.0,32.6,07/01/2010,1.0
21459,2010-07-02,0.0,32.3,0,0.0
21460,2010-07-03,27.6,29.8,07/03/2010,1.0
21461,2010-07-04,4.0,29.5,07/04/2010,1.0
21462,2010-07-05,24.0,27.4,07/05/2010,1.0
21463,2010-07-06,0.0,28.5,0,0.0
21464,2010-07-07,0.0,29.7,07/07/2010,1.0
21465,2010-07-08,0.0,27.7,07/08/2010,2.0
21466,2010-07-09,0.0,27.9,07/09/2010,1.0
21467,2010-07-10,3.6,27.1,07/10/2010,2.0
21468,2010-07-11,5.4,24.8,07/11/2010,1.0
21469,2010-07-12,110.6,24.4,07/12/2010,1.0
21470,2010-07-13,17.9,24.3,07/13/2010,3.0
21471,2010-07-14,0.0,26.3,07/14/2010,4.0
21472,2010-07-15,0.9,24.9,07/15/2010,3.0
21473,2010-07-16,52.4,25.7,0,0.0
21474,2010-07-17,16.7,27.9,07/17/2010,1.0
21475,2010-07-18,0.0,29.1,07/18/2010,1.0
21476,2010-07-19,0.5,29.1,07/19/2010,2.0
21477,2010-07-20,4.3,29.4,07/20/2010,2.0
21478,2010-07-21,0.0,28.1,07/21/2010,1.0
21479,2010-07-22,62.8,28.3,07/22/2010,4.0
21480,2010-07-23,0.6,28.3,07/23/2010,1.0
21481,2010-07-24,0.0,28.8,07/24/2010,2.0
21482,2010-07-25,0.0,28.7,07/25/2010,3.0
21483,2010-07-26,0.0,28.5,07/26/2010,1.0
21484,2010-07-27,0.0,28.1,07/27/2010,1.0
21485,2010-07-28,0.0,28.5,07/28/2010,3.0
21486,2010-07-29,11.9,30.1,07/29/2010,2.0
21487,2010-07-30,0.0,30.3,07/30/2010,2.0
21488,2010-07-31,0.0,30.8,07/31/2010,1.0
21489,2010-08-01,0.0,32.7,08/01/2010,2.0
21490,2010-08-02,0.0,33.4,08/02/2010,2.0
21491,2010-08-03,0.0,33.6,08/03/2010,1.0
21492,2010-08-04,0.0,33.7,08/04/2010,3.0
21493,2010-08-05,0.0,32.6,08/05/2010,3.0
21494,2010-08-06,2.1,30.2,0,0.0
21495,2010-08-07,0.0,29.9,08/07/2010,2.0
21496,2010-08-08,0.0,29.4,0,0.0
21497,2010-08-09,0.0,30.1,08/09/2010,3.0
21498,2010-08-10,0.0,30.9,08/10/2010,2.0
21499,2010-08-11,0.0,31.9,08/11/2010,5.0
21500,2010-08-12,0.0,34.2,08/12/2010,2.0
21501,2010-08-13,0.0,34.5,08/13/2010,1.0
21502,2010-08-14,0.0,33.9,08/14/2010,2.0
21503,2010-08-15,12.6,29.9,08/15/2010,2.0
21504,2010-08-16,19.2,26.3,08/16/2010,2.0
21505,2010-08-17,1.7,28.4,08/17/2010,1.0
21506,2010-08-18,0.0,30.3,08/18/2010,1.0
21507,2010-08-19,0.0,30.6,08/19/2010,2.0
21508,2010-08-20,0.0,30.0,08/20/2010,3.0
21509,2010-08-21,0.0,30.5,0,0.0
21510,2010-08-22,0.0,31.4,0,0.0
21511,2010-08-23,21.5,28.1,08/23/2010,1.0
21512,2010-08-24,44.2,28.4,08/24/2010,1.0
21513,2010-08-25,0.0,26.5,0,0.0
21514,2010-08-26,7.0,23.9,08/26/2010,2.0
21515,2010-08-27,31.0,22.2,08/27/2010,2.0
21516,2010-08-28,2.3,24.0,08/28/2010,1.0
21517,2010-08-29,0.0,25.6,08/29/2010,1.0
21518,2010-08-30,0.0,26.4,08/30/2010,1.0
21519,2010-08-31,0.5,27.1,08/31/2010,2.0
21520,2010-09-01,0.0,27.8,09/01/2010,2.0
21521,2010-09-02,22.4,26.9,0,0.0
21522,2010-09-03,22.3,26.3,0,0.0
21523,2010-09-04,18.0,25.0,09/04/2010,2.0
21524,2010-09-05,0.0,27.0,09/05/2010,2.0
21525,2010-09-06,0.3,28.0,09/06/2010,2.0
21526,2010-09-07,18.0,27.6,09/07/2010,2.0
21527,2010-09-08,0.0,28.4,09/08/2010,2.0
21528,2010-09-09,0.0,26.7,09/09/2010,4.0
21529,2010-09-10,9.0,27.2,0,0.0
21530,2010-09-11,0.4,24.6,0,0.0
21531,2010-09-12,0.0,25.2,09/12/2010,2.0
21532,2010-09-13,0.0,25.1,0,0.0
21533,2010-09-14,38.1,22.6,0,0.0
21534,2010-09-15,0.0,24.9,09/15/2010,1.0
21535,2010-09-16,0.0,25.4,0,0.0
21536,2010-09-17,0.0,25.6,09/17/2010,1.0
21537,2010-09-18,0.0,25.6,09/18/2010,2.0
21538,2010-09-19,0.0,27.3,09/19/2010,3.0
21539,2010-09-20,0.0,28.7,09/20/2010,1.0
21540,2010-09-21,0.0,29.9,09/21/2010,6.0
21541,2010-09-22,36.7,18.4,09/22/2010,2.0
21542,2010-09-23,0.9,18.6,09/23/2010,2.0
21543,2010-09-24,0.0,20.4,09/24/2010,2.0
21544,2010-09-25,0.0,20.4,09/25/2010,1.0
21545,2010-09-26,8.7,18.4,09/26/2010,1.0
21546,2010-09-27,4.0,19.6,0,0.0
21547,2010-09-28,0.3,20.3,0,0.0
21548,2010-09-29,2.0,17.1,0,0.0
21549,2010-09-30,0.0,18.0,0,0.0
21550,2010-10-01,0.0,19.5,10/01/2010,3.0
21551,2010-10-02,18.5,19.1,10/02/2010,3.0
21552,2010-10-03,0.0,19.6,10/03/2010,1.0
21553,2010-10-04,0.0,17.8,10/04/2010,1.0
21554,2010-10-05,0.0,17.9,10/05/2010,1.0
21555,2010-10-06,0.0,19.2,0,0.0
21556,2010-10-07,0.0,18.9,10/07/2010,2.0
21557,2010-10-08,0.0,19.4,0,0.0
21558,2010-10-09,0.0,19.4,10/09/2010,2.0
21559,2010-10-10,0.0,20.7,10/10/2010,1.0
21560,2010-10-11,0.2,19.9,10/11/2010,2.0
21561,2010-10-12,0.2,19.7,10/12/2010,1.0
21562,2010-10-13,3.3,17.1,0,0.0
21563,2010-10-14,0.7,16.8,10/14/2010,1.0
21564,2010-10-15,0.0,16.4,0,0.0
21565,2010-10-16,0.0,17.3,0,0.0
21566,2010-10-17,0.0,19.7,0,0.0
21567,2010-10-18,0.0,19.7,10/18/2010,2.0
21568,2010-10-19,0.0,20.1,10/19/2010,4.0
21569,2010-10-20,0.0,19.2,10/20/2010,2.0
21570,2010-10-21,0.0,17.7,10/21/2010,2.0
21571,2010-10-22,0.0,18.1,10/22/2010,1.0
21572,2010-10-23,7.4,17.4,10/23/2010,1.0
21573,2010-10-24,1.8,18.5,0,0.0
21574,2010-10-25,0.0,15.1,0,0.0
21575,2010-10-26,0.0,10.5,0,0.0
21576,2010-10-27,0.0,9.7,0,0.0
21577,2010-10-28,0.0,9.8,10/28/2010,1.0
21578,2010-10-29,0.0,12.2,10/29/2010,2.0
21579,2010-10-30,0.0,12.7,10/30/2010,1.0
21580,2010-10-31,0.0,12.1,10/31/2010,1.0
21581,2010-11-01,0.0,13.4,11/01/2010,1.0
21582,2010-11-02,0.0,12.9,0,0.0
21583,2010-11-03,0.0,11.5,11/03/2010,1.0
21584,2010-11-04,0.0,12.2,11/04/2010,2.0
21585,2010-11-05,0.0,13.0,11/05/2010,1.0
21586,2010-11-06,0.0,13.9,11/06/2010,1.0
21587,2010-11-07,0.0,14.8,11/07/2010,2.0
21588,2010-11-08,0.0,13.9,11/08/2010,1.0
21589,2010-11-09,0.0,11.9,11/09/2010,2.0
21590,2010-11-10,0.0,15.3,11/10/2010,2.0
21591,2010-11-11,0.0,15.0,11/11/2010,2.0
21592,2010-11-12,0.0,13.3,11/12/2010,3.0
21593,2010-11-13,0.0,16.2,11/13/2010,2.0
21594,2010-11-14,0.9,13.0,0,0.0
21595,2010-11-15,6.7,9.2,11/15/2010,1.0
21596,2010-11-16,0.0,8.8,11/16/2010,1.0
21597,2010-11-17,0.0,7.5,11/17/2010,1.0
21598,2010-11-18,0.0,10.6,11/18/2010,2.0
21599,2010-11-19,0.0,11.5,11/19/2010,2.0
21600,2010-11-20,0.0,12.2,11/20/2010,1.0
21601,2010-11-21,0.0,13.5,11/21/2010,1.0
21602,2010-11-22,0.0,10.1,11/22/2010,2.0
21603,2010-11-23,0.0,8.7,11/23/2010,3.0
21604,2010-11-24,0.0,10.6,11/24/2010,1.0
21605,2010-11-25,0.0,9.7,11/25/2010,1.0
21606,2010-11-26,0.0,9.8,11/26/2010,1.0
21607,2010-11-27,0.0,11.3,0,0.0
21608,2010-11-28,0.0,11.2,11/28/2010,1.0
21609,2010-11-29,0.0,11.6,0,0.0
21610,2010-11-30,0.0,11.6,11/30/2010,2.0
21611,2010-12-01,0.0,12.2,12/01/2010,2.0
21612,2010-12-02,0.0,14.2,12/02/2010,2.0
21613,2010-12-03,0.0,8.8,12/03/2010,2.0
21614,2010-12-04,0.0,10.4,12/04/2010,2.0
21615,2010-12-05,0.0,12.7,12/05/2010,1.0
21616,2010-12-06,0.0,10.0,12/06/2010,2.0
21617,2010-12-07,0.0,5.6,12/07/2010,4.0
21618,2010-12-08,0.0,6.9,12/08/2010,5.0
21619,2010-12-09,0.0,8.1,0,0.0
21620,2010-12-10,0.0,11.5,12/10/2010,2.0
21621,2010-12-11,0.0,9.0,12/11/2010,2.0
21622,2010-12-12,10.4,8.7,12/12/2010,1.0
21623,2010-12-13,11.8,9.4,12/13/2010,1.0
21624,2010-12-14,1.4,3.2,12/14/2010,1.0
21625,2010-12-15,0.4,0.1,12/15/2010,1.0
21626,2010-12-16,0.0,-0.8,12/16/2010,5.0
21627,2010-12-17,0.0,3.0,12/17/2010,2.0
21628,2010-12-18,0.0,3.8,12/18/2010,2.0
21629,2010-12-19,0.0,8.2,12/19/2010,2.0
21630,2010-12-20,0.0,7.1,12/20/2010,4.0
21631,2010-12-21,0.0,8.5,12/21/2010,2.0
21632,2010-12-22,0.0,8.5,12/22/2010,2.0
21633,2010-12-23,0.0,8.7,12/23/2010,3.0
21634,2010-12-24,0.0,2.0,12/24/2010,1.0
21635,2010-12-25,0.0,-0.8,12/25/2010,1.0
21636,2010-12-26,0.0,2.0,12/26/2010,1.0
21637,2010-12-27,0.0,5.9,12/27/2010,3.0
21638,2010-12-28,0.0,6.2,12/28/2010,1.0
21639,2010-12-29,0.0,6.5,12/29/2010,1.0
21640,2010-12-30,0.0,2.2,12/30/2010,4.0
21641,2010-12-31,0.0,-1.4,12/31/2010,2.0
21642,2011-01-01,0.0,-1.5,01/01/2011,1.0
21643,2011-01-02,0.0,0.4,0,0.0
21644,2011-01-03,0.4,-0.3,01/03/2011,1.0
21645,2011-01-04,0.0,-0.2,01/04/2011,1.0
21646,2011-01-05,0.0,2.4,01/05/2011,3.0
21647,2011-01-06,0.0,-0.6,01/06/2011,3.0
21648,2011-01-07,0.0,-2.1,01/07/2011,1.0
21649,2011-01-08,0.0,-0.3,01/08/2011,1.0
21650,2011-01-09,0.0,1.3,01/09/2011,3.0
21651,2011-01-10,0.0,-2.6,01/10/2011,3.0
21652,2011-01-11,0.0,-1.6,01/11/2011,2.0
21653,2011-01-12,0.0,-0.6,01/12/2011,1.0
21654,2011-01-13,0.0,0.9,0,0.0
21655,2011-01-14,0.0,4.0,01/14/2011,1.0
21656,2011-01-15,0.0,-0.2,01/15/2011,3.0
21657,2011-01-16,0.0,-4.5,01/16/2011,3.0
21658,2011-01-17,0.0,-2.3,01/17/2011,2.0
21659,2011-01-18,1.0,-1.5,01/18/2011,3.0
21660,2011-01-19,0.6,-0.7,0,0.0
21661,2011-01-20,4.2,-0.9,01/20/2011,2.0
21662,2011-01-21,0.7,-0.6,0,0.0
21663,2011-01-22,0.0,0.1,0,0.0
21664,2011-01-23,0.0,2.6,01/23/2011,1.0
21665,2011-01-24,0.0,0.3,0,0.0
21666,2011-01-25,0.0,0.6,01/25/2011,4.0
21667,2011-01-26,0.0,2.8,01/26/2011,3.0
21668,2011-01-27,1.0,1.5,01/27/2011,3.0
21669,2011-01-28,2.9,0.8,01/28/2011,1.0
21670,2011-01-29,0.0,-0.1,01/29/2011,4.0
21671,2011-01-30,0.0,-1.2,01/30/2011,1.0
21672,2011-01-31,0.0,-0.5,01/31/2011,1.0
21673,2011-02-01,0.0,2.0,02/01/2011,2.0
21674,2011-02-02,0.0,3.1,02/02/2011,2.0
21675,2011-02-03,0.0,5.4,02/03/2011,5.0
21676,2011-02-04,0.0,6.5,02/04/2011,1.0
21677,2011-02-05,0.0,7.3,0,0.0
21678,2011-02-06,0.0,11.4,02/06/2011,2.0
21679,2011-02-07,0.0,7.6,02/07/2011,3.0
21680,2011-02-08,0.0,9.8,02/08/2011,1.0
21681,2011-02-09,0.6,4.9,0,0.0
21682,2011-02-10,4.2,1.0,02/10/2011,1.0
21683,2011-02-11,0.0,1.3,0,0.0
21684,2011-02-12,0.0,0.9,02/12/2011,2.0
21685,2011-02-13,0.8,-0.3,02/13/2011,2.0
21686,2011-02-14,1.0,0.2,02/14/2011,1.0
21687,2011-02-15,0.0,0.5,02/15/2011,2.0
21688,2011-02-16,0.8,2.7,0,0.0
21689,2011-02-17,0.0,1.9,02/17/2011,3.0
21690,2011-02-18,0.0,2.9,02/18/2011,2.0
21691,2011-02-19,0.0,4.3,0,0.0
21692,2011-02-20,0.0,3.6,02/20/2011,1.0
21693,2011-02-21,0.0,5.5,0,0.0
21694,2011-02-22,0.0,6.9,02/22/2011,2.0
21695,2011-02-23,0.0,10.2,02/23/2011,1.0
21696,2011-02-24,0.0,13.1,02/24/2011,3.0
21697,2011-02-25,0.0,8.8,02/25/2011,2.0
21698,2011-02-26,8.9,7.3,02/26/2011,3.0
21699,2011-02-27,0.2,6.6,02/27/2011,2.0
